# time cluster_size count
17600000.000000 1 8
17600000.000000 2 1
17600000.000000 640 1
17650000.000000 1 10
17650000.000000 640 1
17700000.000000 1 7
17700000.000000 643 1
17750000.000000 1 2
17750000.000000 648 1
17800000.000000 1 4
17800000.000000 646 1
17850000.000000 1 9
17850000.000000 641 1
17900000.000000 1 8
17900000.000000 642 1
17950000.000000 1 3
17950000.000000 2 1
17950000.000000 645 1
18000000.000000 1 1
18000000.000000 2 2
18000000.000000 645 1
18050000.000000 1 3
18050000.000000 647 1
18100000.000000 1 6
18100000.000000 3 1
18100000.000000 641 1
18150000.000000 1 7
18150000.000000 2 4
18150000.000000 635 1
18200000.000000 1 4
18200000.000000 2 1
18200000.000000 4 1
18200000.000000 640 1
18250000.000000 1 2
18250000.000000 2 1
18250000.000000 646 1
18300000.000000 1 9
18300000.000000 2 1
18300000.000000 639 1
18350000.000000 1 6
18350000.000000 2 2
18350000.000000 640 1
18400000.000000 1 6
18400000.000000 644 1
18450000.000000 1 4
18450000.000000 2 1
18450000.000000 3 1
18450000.000000 641 1
18500000.000000 1 1
18500000.000000 3 1
18500000.000000 646 1
18550000.000000 1 10
18550000.000000 2 1
18550000.000000 3 1
18550000.000000 635 1
18600000.000000 1 6
18600000.000000 2 2
18600000.000000 640 1
18650000.000000 1 2
18650000.000000 2 1
18650000.000000 646 1
18700000.000000 1 4
18700000.000000 3 1
18700000.000000 643 1
18750000.000000 1 6
18750000.000000 644 1
18800000.000000 1 2
18800000.000000 2 1
18800000.000000 3 1
18800000.000000 643 1
18850000.000000 1 4
18850000.000000 646 1
18900000.000000 1 5
18900000.000000 645 1
18950000.000000 1 6
18950000.000000 2 1
18950000.000000 642 1
19000000.000000 1 8
19000000.000000 2 1
19000000.000000 640 1
19050000.000000 1 6
19050000.000000 3 1
19050000.000000 641 1
19100000.000000 1 10
19100000.000000 2 1
19100000.000000 638 1
19150000.000000 1 3
19150000.000000 3 1
19150000.000000 644 1
19200000.000000 1 1
19200000.000000 2 1
19200000.000000 647 1
19250000.000000 1 6
19250000.000000 2 2
19250000.000000 3 1
19250000.000000 4 1
19250000.000000 633 1
19300000.000000 1 2
19300000.000000 2 2
19300000.000000 644 1
19350000.000000 1 4
19350000.000000 2 2
19350000.000000 642 1
19400000.000000 1 7
19400000.000000 2 1
19400000.000000 641 1
19450000.000000 1 5
19450000.000000 645 1
19500000.000000 1 8
19500000.000000 642 1
19550000.000000 1 5
19550000.000000 645 1
19600000.000000 1 2
19600000.000000 2 1
19600000.000000 646 1
19650000.000000 1 12
19650000.000000 2 1
19650000.000000 636 1
19700000.000000 1 3
19700000.000000 647 1
19750000.000000 1 6
19750000.000000 2 1
19750000.000000 642 1
19800000.000000 1 4
19800000.000000 2 1
19800000.000000 644 1
19850000.000000 1 5
19850000.000000 2 3
19850000.000000 639 1
19900000.000000 1 4
19900000.000000 2 1
19900000.000000 644 1
19950000.000000 1 6
19950000.000000 2 4
19950000.000000 636 1
20000000.000000 1 3
20000000.000000 647 1
20050000.000000 1 7
20050000.000000 4 1
20050000.000000 639 1
20100000.000000 1 6
20100000.000000 3 1
20100000.000000 641 1
